Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,mean_time,Attrition
50,Travel_Frequently,Research & Development,3.0,3,Other,3821,Male,2,Research Scientist,Married,42940.0,2,20,0,32,2,30,12,13,2.0,3.0,3.0,2,4,9.39591836734694,No
32,Travel_Rarely,Research & Development,3.0,2,Life Sciences,3822,Male,3,Research Scientist,Married,47210.0,3,14,1,6,3,3,0,2,2.0,4.0,3.0,3,3,6.325991189427313,No
44,Travel_Rarely,Research & Development,10.0,3,Technical Degree,3823,Male,3,Manager,Divorced,25190.0,0,21,2,23,2,22,1,10,2.0,4.0,2.0,3,4,8.787755102040816,No
30,Travel_Rarely,Research & Development,4.0,3,Medical,3824,Female,1,Research Director,Married,21210.0,1,13,1,6,2,6,1,1,2.0,2.0,2.0,3,3,6.6017316017316015,No
45,Travel_Rarely,Sales,29.0,2,Technical Degree,3825,Female,2,Research Scientist,Single,29730.0,1,12,0,10,2,10,1,4,3.0,1.0,3.0,3,3,8.921161825726141,No
45,Non-Travel,Sales,2.0,4,Life Sciences,3826,Male,2,Manufacturing Director,Married,58550.0,1,14,1,10,3,10,4,5,1.0,1.0,3.0,2,3,7.908296943231441,No
31,Travel_Frequently,Research & Development,7.0,3,Medical,3827,Male,2,Research Scientist,Single,36170.0,7,21,1,10,5,5,0,3,4.0,1.0,3.0,3,4,7.277056277056277,No
36,Travel_Rarely,Research & Development,18.0,1,Medical,3828,Male,2,Manufacturing Director,Married,67250.0,9,17,1,7,3,3,1,1,3.0,3.0,3.0,3,3,10.94017094017094,No
34,Travel_Frequently,Sales,28.0,4,Marketing,3829,Male,5,Manufacturing Director,Divorced,103250.0,1,11,1,9,3,9,7,2,3.0,4.0,3.0,2,3,6.125541125541125,No
49,Travel_Rarely,Research & Development,1.0,4,Life Sciences,3830,Male,3,Healthcare Representative,Married,69490.0,1,14,1,10,2,9,1,4,3.0,1.0,2.0,3,3,7.298319327731092,No
39,Travel_Rarely,Research & Development,6.0,2,Life Sciences,3831,Male,3,Research Scientist,Married,106090.0,2,17,1,10,2,7,7,7,2.0,1.0,3.0,3,3,6.625,No
27,Travel_Rarely,Research & Development,2.0,1,Life Sciences,3832,Male,4,Research Scientist,Divorced,44470.0,1,13,0,7,4,7,0,7,4.0,1.0,3.0,3,3,6.109243697478991,No
35,Travel_Rarely,Research & Development,2.0,3,Medical,3833,Female,2,Sales Executive,Married,21570.0,1,25,0,16,1,16,1,10,2.0,1.0,3.0,2,4,7.635593220338983,No
28,Travel_Rarely,Research & Development,23.0,3,Life Sciences,3834,Male,3,Manufacturing Director,Divorced,46010.0,0,15,2,6,2,5,0,0,2.0,1.0,2.0,3,3,7.40084388185654,No
21,Travel_Rarely,Research & Development,3.0,1,Life Sciences,3835,Female,1,Laboratory Technician,Single,170990.0,1,14,1,3,2,2,2,2,3.0,4.0,3.0,3,3,7.840816326530613,No
18,Travel_Frequently,Research & Development,3.0,5,Medical,3836,Male,1,Research Director,Single,24790.0,1,12,1,0,2,0,0,0,2.0,4.0,4.0,2,3,8.395744680851063,Yes
47,Travel_Rarely,Research & Development,25.0,4,Medical,3837,Male,2,Research Scientist,Married,148520.0,3,19,3,27,3,5,1,0,4.0,3.0,3.0,2,3,5.969565217391304,No
39,Travel_Rarely,Sales,2.0,4,Life Sciences,3838,Male,1,Laboratory Technician,Divorced,72640.0,0,17,0,11,5,10,0,7,3.0,3.0,3.0,3,3,6.872881355932203,No
40,Travel_Rarely,Research & Development,22.0,1,Life Sciences,3839,Male,1,Laboratory Technician,Married,56660.0,1,14,1,18,2,18,14,12,1.0,3.0,3.0,3,3,7.60337552742616,No
35,Non-Travel,Research & Development,29.0,3,Medical,3840,Female,2,Sales Executive,Married,78230.0,1,13,1,15,3,14,2,9,3.0,3.0,3.0,3,3,6.266094420600858,No
37,Travel_Rarely,Research & Development,29.0,4,Technical Degree,3841,Male,1,Laboratory Technician,Married,78800.0,3,12,1,9,2,4,0,2,3.0,3.0,2.0,4,3,8.03688524590164,No
39,Travel_Frequently,Research & Development,2.0,3,Technical Degree,3842,Female,2,Manager,Single,131940.0,0,11,0,10,2,9,3,8,1.0,3.0,1.0,3,3,6.661224489795918,No
45,Travel_Rarely,Research & Development,28.0,3,Life Sciences,3843,Female,2,Laboratory Technician,Divorced,50670.0,1,11,2,10,3,10,3,9,4.0,4.0,3.0,2,3,7.3405172413793105,No
38,Travel_Rarely,Research & Development,2.0,4,Life Sciences,3844,Female,3,Sales Executive,Married,50790.0,3,11,0,10,3,5,0,2,4.0,3.0,4.0,3,3,9.565400843881855,No
35,Travel_Rarely,Research & Development,2.0,3,Life Sciences,3845,Male,3,Healthcare Representative,Married,23210.0,9,12,1,15,0,13,6,0,4.0,1.0,3.0,3,3,5.978813559322034,Yes
37,Travel_Rarely,Research & Development,22.0,3,Life Sciences,3846,Female,2,Healthcare Representative,Married,174440.0,1,14,0,8,4,8,7,7,2.0,2.0,1.0,3,3,8.004347826086956,No
40,Travel_Rarely,Research & Development,8.0,3,Technical Degree,3847,Female,2,Healthcare Representative,Single,24040.0,6,17,0,18,2,4,3,3,3.0,4.0,2.0,2,3,9.282051282051285,No
44,Travel_Frequently,Sales,2.0,2,Marketing,3848,Male,1,Laboratory Technician,Married,34520.0,4,11,1,14,2,10,0,2,1.0,4.0,3.0,2,3,8.609756097560975,No
48,Travel_Frequently,Sales,10.0,4,Marketing,3849,Female,3,Manager,Married,22700.0,2,14,3,23,2,2,2,2,3.0,4.0,3.0,3,3,7.080508474576271,No
35,Travel_Rarely,Research & Development,9.0,3,Life Sciences,3850,Male,2,Manager,Divorced,173990.0,6,12,0,7,3,2,2,2,1.0,4.0,2.0,1,3,10.697095435684648,Yes
24,Travel_Frequently,Research & Development,15.0,3,Life Sciences,3851,Male,2,Research Scientist,Single,54880.0,1,22,1,6,6,6,1,3,1.0,4.0,3.0,3,4,8.680327868852459,No
27,Travel_Rarely,Sales,10.0,4,Life Sciences,3852,Male,3,Sales Executive,Married,194190.0,7,14,1,5,2,3,0,2,2.0,3.0,3.0,1,3,7.219917012448133,No
27,Travel_Frequently,Research & Development,7.0,3,Life Sciences,3853,Male,1,Research Scientist,Single,28110.0,2,20,0,6,3,4,1,2,4.0,4.0,2.0,3,4,6.396551724137931,No
40,Travel_Rarely,Sales,16.0,4,Marketing,3854,Male,1,Research Director,Single,36330.0,3,16,2,10,0,4,0,3,1.0,1.0,1.0,3,3,10.487394957983192,Yes
29,Travel_Rarely,Research & Development,20.0,1,Medical,3855,Female,2,Manager,Single,41630.0,9,15,1,8,4,5,1,4,3.0,3.0,3.0,2,3,7.270742358078603,No
36,Travel_Rarely,Research & Development,23.0,3,Life Sciences,3856,Female,3,Sales Executive,Married,21320.0,4,20,0,9,1,3,0,2,2.0,1.0,3.0,2,4,7.927038626609442,No
25,Travel_Frequently,Sales,5.0,1,Marketing,3857,Male,4,Manufacturing Director,Divorced,139730.0,1,14,0,7,3,7,0,7,4.0,3.0,3.0,2,3,6.111587982832618,No
39,Travel_Rarely,Sales,10.0,3,Marketing,3858,Female,2,Research Director,Married,26840.0,4,12,0,7,2,5,1,0,4.0,2.0,3.0,3,3,6.728070175438597,No
49,Travel_Rarely,Sales,4.0,2,Life Sciences,3859,Male,2,Research Director,Married,108450.0,3,24,0,27,4,4,1,2,1.0,2.0,3.0,2,4,7.804255319148936,No
50,Travel_Rarely,Research & Development,2.0,2,Medical,3860,Male,3,Sales Executive,Divorced,43770.0,5,12,1,19,2,14,1,11,4.0,1.0,3.0,2,3,7.73170731707317,No
20,Travel_Rarely,Research & Development,18.0,4,Medical,3861,Female,2,Sales Executive,Single,37430.0,1,13,1,2,2,2,2,2,3.0,3.0,3.0,3,3,6.625531914893617,No
34,Travel_Rarely,Research & Development,10.0,3,Medical,3862,Male,3,Laboratory Technician,Divorced,41480.0,1,11,0,11,3,11,7,9,4.0,2.0,3.0,3,3,7.728395061728395,No
36,Travel_Rarely,Research & Development,1.0,3,Life Sciences,3863,Female,2,Healthcare Representative,Single,10510.0,2,14,0,15,2,4,1,3,1.0,2.0,3.0,3,3,6.021645021645021,No
49,Travel_Rarely,Human Resources,6.0,2,Life Sciences,3864,Female,2,Research Scientist,Married,107390.0,2,11,3,30,3,15,2,12,3.0,3.0,3.0,3,3,8.473469387755102,No
36,Non-Travel,Research & Development,8.0,4,Life Sciences,3865,Male,4,Laboratory Technician,Married,103880.0,0,14,0,4,2,3,1,2,4.0,3.0,3.0,3,3,7.978448275862069,No
36,Travel_Rarely,Research & Development,2.0,2,Medical,3866,Female,2,Healthcare Representative,Divorced,114160.0,6,16,0,13,2,5,0,4,4.0,1.0,3.0,3,3,6.299145299145299,No
54,Travel_Rarely,Sales,24.0,3,Marketing,3867,Male,1,Laboratory Technician,Married,26000.0,3,14,0,36,5,10,4,7,2.0,3.0,3.0,3,3,7.602564102564102,No
43,Travel_Rarely,Research & Development,2.0,4,Life Sciences,3868,Female,1,Research Scientist,Married,24220.0,1,11,1,14,2,14,6,11,3.0,3.0,3.0,3,3,7.640495867768595,No
35,Travel_Frequently,Research & Development,17.0,4,Medical,3869,Male,1,Research Director,Single,54720.0,3,11,1,13,3,11,6,7,4.0,4.0,4.0,2,3,8.318181818181818,Yes
38,Travel_Frequently,Research & Development,19.0,2,Life Sciences,3870,Male,2,Research Scientist,Married,24510.0,7,12,1,19,3,13,2,9,4.0,4.0,4.0,3,3,7.191666666666666,No
29,Travel_Rarely,Research & Development,1.0,2,Medical,3871,Male,2,Sales Representative,Divorced,42400.0,1,14,0,10,2,10,0,9,1.0,2.0,2.0,2,3,10.634782608695652,No
33,Travel_Rarely,Research & Development,7.0,3,Medical,3872,Male,5,Sales Executive,Divorced,109990.0,1,18,3,6,3,6,0,4,4.0,4.0,3.0,2,3,6.444444444444445,No
32,Travel_Rarely,Research & Development,5.0,4,Technical Degree,3873,Male,5,Research Scientist,Divorced,50030.0,0,13,0,10,5,9,1,6,4.0,2.0,2.0,3,3,6.554166666666666,No
31,Travel_Rarely,Research & Development,28.0,4,Technical Degree,3874,Female,2,Sales Executive,Married,127420.0,1,11,0,10,4,10,0,2,1.0,4.0,3.0,2,3,7.414529914529915,No
49,Travel_Rarely,Research & Development,2.0,4,Medical,3875,Male,1,Laboratory Technician,Divorced,42270.0,4,18,0,17,3,2,2,2,4.0,1.0,2.0,2,3,9.696969696969695,No
38,Travel_Frequently,Sales,29.0,2,Medical,3876,Female,1,Sales Executive,Single,39170.0,1,15,3,4,2,4,3,3,4.0,2.0,3.0,3,3,7.754237288135593,No
47,Travel_Rarely,Research & Development,1.0,4,Medical,3877,Male,3,Laboratory Technician,Divorced,183030.0,6,22,1,29,2,3,1,2,2.0,2.0,3.0,2,4,6.6887966804979255,No
49,Travel_Rarely,Research & Development,21.0,3,Medical,3878,Male,2,Manufacturing Director,Single,23800.0,4,13,0,23,3,8,0,0,3.0,3.0,3.0,1,3,6.412017167381975,No
41,Travel_Rarely,Research & Development,24.0,4,Life Sciences,3879,Female,4,Manager,Single,137260.0,3,12,0,21,6,2,0,2,4.0,3.0,3.0,4,3,11.024291497975709,No
20,Travel_Rarely,Research & Development,1.0,3,Life Sciences,3880,Male,1,Sales Representative,Single,47770.0,1,18,1,2,3,2,0,2,4.0,1.0,3.0,3,3,7.7155172413793105,No
33,Non-Travel,Research & Development,18.0,2,Medical,3881,Female,2,Healthcare Representative,Divorced,63850.0,1,13,0,7,6,6,1,2,3.0,4.0,3.0,2,3,9.538461538461538,No
36,Travel_Rarely,Research & Development,2.0,2,Technical Degree,3882,Male,3,Sales Executive,Married,199730.0,6,12,0,10,2,3,0,2,1.0,3.0,2.0,3,3,6.020833333333333,No
44,Travel_Rarely,Research & Development,9.0,3,Technical Degree,3883,Female,3,Healthcare Representative,Divorced,68610.0,4,12,0,8,2,2,2,2,3.0,4.0,3.0,2,3,8.51063829787234,No
23,Travel_Rarely,Human Resources,6.0,3,Life Sciences,3884,Female,3,Laboratory Technician,Single,49690.0,1,12,0,5,3,5,1,2,4.0,3.0,3.0,3,3,8.16597510373444,Yes
38,Travel_Rarely,Research & Development,11.0,2,Life Sciences,3885,Male,1,Sales Executive,Married,198450.0,7,11,1,7,3,0,0,0,4.0,3.0,2.0,3,3,7.388646288209607,No
53,Travel_Rarely,Research & Development,24.0,3,Life Sciences,3886,Male,4,Research Director,Married,133200.0,3,11,0,11,2,4,1,2,2.0,4.0,3.0,3,3,8.012931034482758,No
48,Travel_Frequently,Sales,10.0,2,Marketing,3887,Male,1,Healthcare Representative,Married,63470.0,2,12,1,19,3,9,7,7,4.0,3.0,3.0,1,3,9.941908713692946,Yes
32,Travel_Rarely,Sales,1.0,3,Life Sciences,3888,Male,2,Research Scientist,Single,27430.0,1,19,1,1,2,1,0,0,4.0,2.0,3.0,3,3,7.495901639344262,Yes
26,Non-Travel,Research & Development,18.0,2,Medical,3889,Male,1,Human Resources,Single,108800.0,1,23,1,7,5,7,5,7,4.0,4.0,3.0,3,4,7.190871369294606,No
55,Travel_Rarely,Research & Development,23.0,1,Life Sciences,3890,Male,5,Laboratory Technician,Divorced,23420.0,5,11,2,8,2,4,1,2,1.0,2.0,3.0,3,3,7.689655172413793,No
34,Travel_Rarely,Sales,28.0,3,Life Sciences,3891,Female,2,Research Scientist,Married,176500.0,1,19,1,15,6,15,4,13,2.0,4.0,4.0,1,3,7.942857142857143,No
60,Travel_Rarely,Sales,17.0,4,Medical,3892,Male,1,Manager,Divorced,40250.0,3,13,1,19,5,1,0,0,3.0,4.0,4.0,2,3,6.229166666666667,No
33,Travel_Rarely,Sales,3.0,3,Life Sciences,3893,Male,3,Manager,Married,97250.0,1,11,0,14,0,14,2,13,2.0,2.0,3.0,3,3,7.848739495798319,No
37,Travel_Frequently,Research & Development,13.0,3,Life Sciences,3894,Male,1,Laboratory Technician,Divorced,119040.0,1,12,1,6,4,6,1,3,3.0,4.0,2.0,3,3,6.5085470085470085,No
34,Travel_Rarely,Research & Development,7.0,2,Life Sciences,3895,Male,1,Healthcare Representative,Married,21770.0,1,13,0,10,5,10,8,7,2.0,4.0,3.0,3,3,7.108786610878661,No
23,Travel_Rarely,Research & Development,12.0,2,Medical,3896,Male,2,Research Scientist,Divorced,75250.0,1,14,2,3,2,3,0,2,3.0,4.0,3.0,3,3,9.214285714285714,Yes
44,Travel_Rarely,Human Resources,1.0,3,Life Sciences,3897,Male,1,Research Scientist,Married,48340.0,1,14,0,9,1,8,6,7,3.0,4.0,3.0,4,3,8.541322314049587,No
35,Travel_Frequently,Research & Development,13.0,3,Life Sciences,3898,Male,3,Sales Executive,Single,20420.0,0,16,0,6,2,5,1,4,1.0,4.0,4.0,3,3,8.207468879668049,No
43,Travel_Rarely,Research & Development,25.0,4,Life Sciences,3899,Male,2,Sales Executive,Married,22200.0,1,11,0,10,2,10,8,8,4.0,4.0,3.0,1,3,8.042553191489361,No
24,Travel_Rarely,Research & Development,6.0,3,Life Sciences,3900,Male,3,Sales Executive,Married,10520.0,1,13,0,5,3,5,0,4,3.0,3.0,3.0,3,3,6.722448979591837,No
41,Travel_Rarely,Sales,6.0,4,Marketing,3901,Male,1,Research Scientist,Single,28210.0,1,17,0,10,3,10,8,7,4.0,3.0,3.0,3,3,7.0,No
29,Travel_Rarely,Research & Development,2.0,2,Life Sciences,3902,Male,2,Research Scientist,Married,192370.0,9,11,1,9,2,5,1,2,4.0,3.0,3.0,3,3,7.843478260869565,No
36,Travel_Rarely,Human Resources,1.0,4,Life Sciences,3903,Female,3,Research Scientist,Single,41070.0,3,11,1,17,2,13,6,7,3.0,4.0,2.0,1,3,6.277777777777778,No
45,Non-Travel,Sales,2.0,3,Life Sciences,3904,Female,2,Manufacturing Director,Married,83960.0,3,15,2,25,3,23,14,4,3.0,3.0,2.0,2,3,6.343612334801762,No
24,Travel_Rarely,Sales,6.0,2,Medical,3905,Female,2,Manager,Married,20070.0,1,12,0,1,2,1,0,0,4.0,3.0,3.0,2,3,6.3940677966101696,Yes
47,Travel_Frequently,Research & Development,1.0,3,Medical,3906,Female,2,Sales Executive,Married,196270.0,7,11,2,25,1,23,14,10,3.0,3.0,1.0,3,3,6.7875,Yes
26,Travel_Rarely,Research & Development,9.0,1,Medical,3907,Male,1,Sales Executive,Married,106860.0,1,14,1,3,2,3,0,2,4.0,3.0,4.0,3,3,7.682008368200837,No
45,Travel_Rarely,Research & Development,1.0,4,Life Sciences,3908,Male,1,Research Director,Single,29420.0,1,22,1,21,4,21,8,6,4.0,2.0,3.0,3,4,6.601694915254237,No
32,Travel_Frequently,Sales,1.0,1,Marketing,3909,Male,2,Laboratory Technician,Married,88580.0,6,16,1,10,2,5,1,3,1.0,3.0,2.0,3,3,6.876543209876544,No
31,Travel_Rarely,Research & Development,14.0,2,Life Sciences,3910,Male,1,Sales Executive,Married,167560.0,1,11,2,6,5,5,0,3,2.0,3.0,4.0,3,3,7.239130434782608,No
41,Non-Travel,Sales,2.0,2,Medical,3911,Male,2,Research Scientist,Married,107980.0,1,14,2,10,5,3,1,2,3.0,2.0,3.0,1,3,7.716738197424893,No
40,Travel_Rarely,Research & Development,22.0,2,Technical Degree,3912,Male,1,Healthcare Representative,Married,23230.0,2,16,1,18,2,1,0,0,2.0,1.0,3.0,3,3,9.845188284518828,No
24,Travel_Rarely,Research & Development,3.0,3,Life Sciences,3913,Female,1,Research Scientist,Divorced,14160.0,1,15,1,6,3,6,1,2,2.0,1.0,4.0,2,3,5.983402489626556,No
46,Travel_Rarely,Research & Development,6.0,3,Medical,3914,Male,4,Sales Executive,Single,46150.0,6,12,0,19,3,10,0,9,3.0,2.0,3.0,2,3,7.625,No
35,Travel_Rarely,Sales,8.0,4,Life Sciences,3915,Male,1,Laboratory Technician,Married,24610.0,2,20,1,17,4,7,0,7,4.0,3.0,3.0,3,4,7.433333333333334,No
30,Travel_Rarely,Sales,9.0,4,Marketing,3916,Male,1,Laboratory Technician,Married,87220.0,1,17,1,10,3,10,0,8,2.0,4.0,2.0,3,3,7.282608695652174,No
47,Non-Travel,Research & Development,3.0,2,Life Sciences,3917,Female,2,Sales Executive,Married,39550.0,7,12,1,4,5,1,0,0,3.0,2.0,1.0,3,3,7.7076271186440675,No
46,Travel_Rarely,Research & Development,1.0,4,Technical Degree,3918,Female,3,Sales Executive,Divorced,99570.0,4,20,0,13,1,10,0,3,3.0,4.0,2.0,3,4,9.813852813852812,No
36,Travel_Rarely,Research & Development,1.0,3,Medical,3919,Male,2,Manufacturing Director,Divorced,33760.0,5,20,0,16,3,2,2,2,2.0,1.0,3.0,3,4,10.445344129554655,Yes
32,Travel_Rarely,Research & Development,26.0,3,Medical,3920,Female,2,Research Director,Single,88230.0,6,13,2,10,3,0,0,0,1.0,2.0,3.0,3,3,6.93886462882096,Yes
23,Travel_Rarely,Sales,6.0,4,Life Sciences,3921,Male,3,Manufacturing Director,Single,103220.0,1,14,2,3,2,3,1,2,3.0,2.0,1.0,3,3,6.0,No
31,Travel_Frequently,Sales,3.0,3,Marketing,3922,Male,2,Sales Executive,Single,46210.0,2,18,1,9,3,5,1,4,4.0,4.0,2.0,3,3,6.502164502164503,No
39,Non-Travel,Research & Development,3.0,3,Life Sciences,3923,Female,2,Manufacturing Director,Married,109760.0,1,11,0,9,3,9,5,8,4.0,4.0,3.0,2,3,10.166666666666666,No
32,Travel_Rarely,Research & Development,6.0,3,Technical Degree,3924,Male,1,Research Scientist,Married,36600.0,3,11,2,10,0,4,0,2,4.0,3.0,1.0,2,3,7.639344262295082,No
40,Travel_Rarely,Sales,6.0,3,Life Sciences,3925,Male,3,Manufacturing Director,Single,104820.0,1,11,1,21,6,21,12,8,2.0,2.0,2.0,2,3,7.899563318777292,No
45,Travel_Rarely,Research & Development,19.0,4,Medical,3926,Male,1,Sales Representative,Married,71190.0,4,15,0,9,2,5,0,3,3.0,3.0,4.0,3,3,7.763157894736842,No
30,Travel_Frequently,Sales,9.0,3,Life Sciences,3927,Male,1,Research Director,Single,95820.0,0,12,1,10,2,9,0,7,4.0,1.0,3.0,3,3,6.315789473684211,No
24,Travel_Frequently,Sales,3.0,4,Marketing,3928,Male,1,Sales Executive,Married,45080.0,0,11,1,3,5,2,2,1,1.0,4.0,3.0,3,3,5.970954356846473,No
30,Travel_Frequently,Research & Development,10.0,3,Life Sciences,3929,Female,1,Human Resources,Divorced,22070.0,6,14,0,6,4,4,1,2,3.0,4.0,2.0,3,3,6.692982456140351,Yes
31,Travel_Rarely,Research & Development,3.0,2,Life Sciences,3930,Male,3,Laboratory Technician,Married,77560.0,1,15,2,6,3,5,0,2,1.0,3.0,3.0,4,3,7.620408163265306,No
27,Travel_Rarely,Sales,3.0,3,Life Sciences,3931,Male,1,Manager,Single,66940.0,1,13,1,6,2,6,1,4,3.0,4.0,2.0,2,3,6.333333333333333,No
29,Travel_Rarely,Sales,4.0,3,Marketing,3932,Male,5,Research Scientist,Single,36910.0,1,13,0,2,3,2,2,2,2.0,2.0,3.0,3,3,6.793388429752066,Yes
29,Travel_Frequently,Research & Development,8.0,4,Life Sciences,3933,Female,1,Sales Executive,Single,23770.0,8,21,1,10,2,3,0,2,4.0,3.0,4.0,3,4,8.790393013100436,No
30,Travel_Rarely,Sales,7.0,3,Life Sciences,3934,Male,3,Sales Executive,Divorced,23130.0,2,11,0,12,5,7,1,7,3.0,1.0,3.0,3,3,7.948275862068965,No
34,Travel_Rarely,Research & Development,1.0,2,Medical,3935,Female,2,Healthcare Representative,Married,176650.0,0,11,0,6,5,5,1,2,4.0,4.0,3.0,2,3,9.868852459016392,No
33,Non-Travel,Research & Development,2.0,4,Medical,3936,Male,1,Sales Representative,Single,25960.0,8,14,1,13,4,11,1,7,4.0,2.0,2.0,3,3,7.376569037656904,No
49,Travel_Rarely,Sales,3.0,4,Marketing,3937,Male,1,Sales Executive,Single,47280.0,3,11,1,8,4,5,0,4,4.0,4.0,4.0,3,3,7.7238493723849375,No
33,Travel_Rarely,Research & Development,10.0,3,Life Sciences,3938,Male,1,Sales Executive,Single,43020.0,2,13,0,11,3,0,0,0,1.0,1.0,2.0,1,3,8.256302521008404,Yes
38,Travel_Frequently,Research & Development,28.0,3,Medical,3939,Male,1,Healthcare Representative,Married,29790.0,4,12,1,9,3,6,0,5,3.0,2.0,2.0,3,3,7.895397489539749,No
31,Travel_Rarely,Human Resources,9.0,4,Human Resources,3940,Male,2,Laboratory Technician,Married,168850.0,2,14,2,10,2,1,0,0,1.0,3.0,3.0,3,3,6.181818181818182,Yes
29,Travel_Rarely,Research & Development,3.0,4,Other,3941,Female,2,Sales Representative,Divorced,55930.0,1,13,1,1,3,1,0,0,4.0,1.0,3.0,3,3,6.333333333333333,No
30,Travel_Rarely,Research & Development,2.0,1,Medical,3942,Male,1,Sales Representative,Married,104450.0,3,18,1,10,3,7,1,7,3.0,3.0,3.0,3,3,6.800847457627119,No
32,Non-Travel,Research & Development,10.0,4,Life Sciences,3943,Female,1,Laboratory Technician,Single,87400.0,2,11,1,12,2,7,0,7,2.0,2.0,3.0,3,3,5.991341991341991,No
38,Travel_Rarely,Research & Development,8.0,2,Technical Degree,3944,Female,1,Manufacturing Director,Married,25140.0,3,11,0,15,2,1,1,0,2.0,4.0,3.0,2,3,9.049180327868852,No
43,Travel_Frequently,Research & Development,1.0,4,Other,3945,Male,3,Sales Executive,Married,76550.0,9,12,1,6,3,1,0,0,3.0,3.0,3.0,3,3,8.457983193277311,Yes
42,Travel_Rarely,Human Resources,1.0,3,Other,3946,Female,1,Healthcare Representative,Divorced,174650.0,8,13,1,7,3,5,0,4,2.0,2.0,2.0,3,3,6.673640167364017,No
55,Travel_Rarely,Research & Development,3.0,2,Life Sciences,3947,Female,1,Sales Executive,Married,73510.0,8,20,1,34,3,1,0,0,3.0,1.0,3.0,3,4,7.582608695652174,No
33,Non-Travel,Research & Development,14.0,3,Other,3948,Male,1,Research Scientist,Divorced,108200.0,5,12,0,11,2,9,1,7,4.0,2.0,2.0,3,3,6.709016393442623,No
41,Travel_Rarely,Research & Development,5.0,3,Medical,3949,Male,1,Sales Representative,Divorced,121690.0,1,19,0,5,2,5,0,4,3.0,1.0,3.0,3,3,6.338842975206612,No
34,Non-Travel,Research & Development,7.0,4,Medical,3950,Female,1,Research Scientist,Divorced,196260.0,1,21,0,15,5,15,0,7,4.0,3.0,3.0,2,4,8.199170124481327,No
53,Non-Travel,Research & Development,10.0,4,Medical,3951,Male,2,Healthcare Representative,Married,20700.0,4,13,2,27,2,3,0,2,1.0,3.0,2.0,4,3,8.118367346938776,No
43,Travel_Rarely,Sales,16.0,2,Marketing,3952,Female,1,Laboratory Technician,Single,67820.0,0,16,1,10,2,9,1,8,2.0,4.0,3.0,3,3,6.073770491803279,No
34,Travel_Rarely,Sales,10.0,2,Life Sciences,3953,Female,5,Sales Executive,Single,77790.0,5,12,1,6,2,2,2,2,4.0,4.0,3.0,3,3,7.704166666666667,No
21,Travel_Rarely,Sales,1.0,2,Marketing,3954,Male,5,Healthcare Representative,Single,27910.0,1,14,0,1,3,1,1,0,2.0,2.0,3.0,4,3,7.51304347826087,Yes
38,Travel_Rarely,Research & Development,8.0,2,Life Sciences,3955,Female,2,Sales Executive,Married,32010.0,1,11,1,5,3,5,0,4,4.0,3.0,3.0,2,3,6.443037974683544,No
22,Travel_Rarely,Research & Development,1.0,3,Other,3956,Male,4,Research Scientist,Married,49680.0,1,14,0,1,3,1,0,0,3.0,1.0,3.0,3,3,8.909090909090908,Yes
31,Travel_Rarely,Research & Development,8.0,5,Life Sciences,3957,Male,5,Sales Executive,Married,131200.0,1,12,2,13,6,12,5,7,1.0,4.0,3.0,2,3,7.314159292035399,No
51,Travel_Rarely,Research & Development,1.0,4,Life Sciences,3958,Female,1,Manager,Married,40330.0,2,14,0,15,2,2,2,2,1.0,3.0,3.0,3,3,6.741525423728813,No
37,Travel_Rarely,Research & Development,24.0,1,Life Sciences,3959,Male,2,Sales Executive,Married,32910.0,1,16,3,5,2,5,0,3,2.0,2.0,3.0,2,3,7.961538461538462,No
46,Travel_Rarely,Sales,3.0,4,Marketing,3960,Female,1,Sales Representative,Divorced,42720.0,7,13,0,24,3,2,2,2,3.0,4.0,3.0,4,3,10.004329004329003,No
36,Travel_Rarely,Research & Development,27.0,3,Technical Degree,3961,Female,4,Research Scientist,Married,50560.0,7,12,0,15,2,12,5,7,4.0,1.0,3.0,2,3,9.508264462809915,No
44,Travel_Frequently,Sales,10.0,4,Life Sciences,3962,Male,1,Research Scientist,Divorced,28440.0,1,12,0,6,2,5,2,3,3.0,2.0,2.0,4,3,9.304526748971194,Yes
